id,width,height,hotspot_x,hotspot_y,visible_pixels,visible_colors,aspect_ratio,localization_family
7405,16,31,68,73,368,21,0.516,
7406,16,31,68,74,368,21,0.516,
7407,16,31,68,75,368,21,0.516,
7408,16,31,68,76,368,21,0.516,
7409,16,31,68,77,368,21,0.516,
7410,16,31,68,76,368,21,0.516,
7411,17,30,68,74,350,17,0.567,
7412,17,30,68,73,350,17,0.567,
7413,17,30,68,72,350,17,0.567,
7414,17,30,68,73,350,17,0.567,
7415,17,30,68,74,350,17,0.567,
7416,17,30,68,75,350,17,0.567,
7417,17,30,68,76,350,17,0.567,
7418,17,30,68,75,350,17,0.567,
7419,16,31,76,75,368,21,0.516,
7420,16,31,76,74,368,21,0.516,
7421,16,31,76,73,368,21,0.516,
7422,16,31,76,74,368,21,0.516,
7423,16,31,76,75,368,21,0.516,
7424,16,31,76,76,368,21,0.516,
7425,16,31,76,77,368,21,0.516,
7426,16,31,76,76,368,21,0.516,
7427,25,22,66,91,329,15,1.136,
7428,25,22,69,91,342,18,1.136,
7429,25,22,69,91,329,15,1.136,
7430,25,22,66,91,342,18,1.136,
7431,18,27,73,77,321,19,0.667,
7432,18,27,73,76,321,19,0.667,
7433,18,27,73,75,321,19,0.667,
7434,18,27,73,76,321,19,0.667,
7435,18,27,73,77,321,19,0.667,
7436,18,27,73,78,321,19,0.667,
7437,18,27,73,79,321,19,0.667,
7438,18,27,73,78,321,19,0.667,
7439,19,24,69,77,309,21,0.792,
7440,19,24,69,76,309,21,0.792,
7441,19,24,69,75,309,21,0.792,
7442,19,24,69,76,309,21,0.792,
7443,19,24,69,77,309,21,0.792,
7444,19,24,69,78,309,21,0.792,
7445,19,24,69,79,309,21,0.792,
7446,19,24,69,78,309,21,0.792,
7447,18,27,69,77,321,19,0.667,
7448,18,27,69,76,321,19,0.667,
7449,18,27,69,75,321,19,0.667,
7450,18,27,69,76,321,19,0.667,
7451,18,27,69,77,321,19,0.667,
7452,18,27,69,78,321,19,0.667,
7453,18,27,69,79,321,19,0.667,
7454,18,27,69,78,321,19,0.667,
7455,19,24,72,77,309,21,0.792,
7456,19,24,72,76,309,21,0.792,
7457,19,24,72,75,309,21,0.792,
7458,19,24,72,76,309,21,0.792,
7459,19,24,72,77,309,21,0.792,
7460,19,24,72,78,309,21,0.792,
7461,19,24,72,79,309,21,0.792,
7462,19,24,72,78,309,21,0.792,
7463,16,26,71,88,303,17,0.615,
7464,17,26,72,88,298,17,0.654,
7465,17,26,72,88,299,15,0.654,
7466,17,25,72,89,293,16,0.680,
7467,17,25,72,89,293,16,0.680,
7468,17,25,72,89,294,17,0.680,
7469,19,26,72,88,298,17,0.731,
7470,22,27,72,87,303,17,0.815,
7471,23,29,72,85,310,16,0.793,
7472,24,30,72,84,309,17,0.800,
7473,23,30,72,84,306,17,0.767,
7474,23,30,72,84,299,17,0.767,
7475,17,26,72,88,298,17,0.654,
7476,16,28,73,85,322,20,0.571,
7477,17,27,72,86,319,17,0.630,
7478,18,27,71,86,323,18,0.667,
7479,18,26,71,87,315,18,0.692,
7480,18,26,71,87,315,18,0.692,
7481,18,26,71,87,316,19,0.692,
7482,19,26,70,87,320,19,0.731,
7483,22,28,67,85,328,19,0.786,
7484,23,30,66,83,337,19,0.767,
7485,24,31,65,82,337,19,0.774,
7486,23,30,66,83,325,19,0.767,
7487,23,30,66,83,322,18,0.767,
7488,17,27,72,86,319,17,0.630,
7489,16,26,73,88,303,17,0.615,
7490,17,26,71,88,298,17,0.654,
7491,17,26,71,88,299,15,0.654,
7492,17,25,71,89,293,16,0.680,
7493,17,25,71,89,293,16,0.680,
7494,17,25,71,89,294,17,0.680,
7495,19,26,69,88,298,17,0.731,
7496,22,27,66,87,303,17,0.815,
7497,23,29,65,85,310,16,0.793,
7498,24,30,64,84,309,17,0.800,
7499,23,30,65,84,306,17,0.767,
7500,23,30,65,84,299,17,0.767,
7501,17,26,71,88,298,17,0.654,
7502,16,28,71,85,322,20,0.571,
7503,17,27,71,86,319,17,0.630,
7504,18,27,71,86,323,18,0.667,
7505,18,26,71,87,315,18,0.692,
7506,18,26,71,87,315,18,0.692,
7507,18,26,71,87,316,19,0.692,
7508,19,26,71,87,320,19,0.731,
7509,22,28,71,85,328,19,0.786,
7510,23,30,71,83,337,19,0.767,
7511,24,31,71,82,337,19,0.774,
7512,23,30,71,83,325,19,0.767,
7513,23,30,71,83,322,18,0.767,
7514,17,27,71,86,319,17,0.630,
7515,16,21,72,92,267,19,0.762,
7516,18,21,72,92,272,20,0.857,
7517,19,22,72,91,279,21,0.864,
7518,20,22,72,91,288,21,0.909,
7519,20,23,72,90,295,21,0.870,
7520,19,23,72,90,291,20,0.826,
7521,18,23,72,90,284,20,0.783,
7522,17,22,72,91,272,19,0.773,
7523,17,26,72,89,304,17,0.654,
7524,18,26,71,89,308,18,0.692,
7525,19,26,70,89,315,19,0.731,
7526,19,28,70,87,333,19,0.679,
7527,19,27,70,88,324,19,0.704,
7528,17,27,72,88,317,18,0.630,
7529,17,28,72,87,325,19,0.607,
7530,17,26,72,89,304,18,0.654,
7531,16,21,72,92,267,19,0.762,
7532,18,21,70,92,272,20,0.857,
7533,19,22,69,91,279,21,0.864,
7534,20,22,68,91,288,21,0.909,
7535,20,23,68,90,295,21,0.870,
7536,19,23,69,90,291,20,0.826,
7537,18,23,70,90,284,20,0.783,
7538,17,22,71,91,272,19,0.773,
7539,17,26,71,89,304,17,0.654,
7540,18,26,71,89,308,18,0.692,
7541,19,26,71,89,315,19,0.731,
7542,19,28,71,87,333,19,0.679,
7543,19,27,71,88,324,19,0.704,
7544,17,27,71,88,317,18,0.630,
7545,17,28,71,87,325,19,0.607,
7546,17,26,71,89,304,18,0.654,
7547,15,26,72,88,296,18,0.577,
7548,15,26,72,88,292,18,0.577,
7549,15,25,72,89,290,18,0.600,
7550,15,25,72,89,290,18,0.600,
7551,15,25,72,89,289,18,0.600,
7552,15,26,72,88,299,18,0.577,
7553,15,27,72,87,300,18,0.556,
7554,15,27,72,87,304,18,0.556,
7555,18,27,72,87,308,19,0.667,
7556,19,28,72,86,312,19,0.679,
7557,19,28,72,86,317,18,0.679,
7558,19,28,72,86,317,18,0.679,
7559,19,28,72,86,317,18,0.679,
7560,19,28,72,86,317,18,0.679,
7561,19,28,72,86,317,18,0.679,
7562,20,28,72,86,318,19,0.714,
7563,20,28,72,86,312,18,0.714,
7564,21,28,72,86,310,19,0.750,
7565,15,28,72,86,305,18,0.536,
7566,16,28,73,85,324,17,0.571,
7567,16,26,73,87,308,17,0.615,
7568,16,27,73,86,316,18,0.593,
7569,16,27,73,86,316,18,0.593,
7570,16,27,73,86,317,18,0.593,
7571,16,28,73,85,325,19,0.571,
7572,16,28,73,85,325,19,0.571,
7573,19,28,70,85,326,20,0.679,
7574,20,28,69,85,331,20,0.714,
7575,21,28,68,85,333,20,0.750,
7576,21,28,68,85,343,20,0.750,
7577,21,28,68,85,343,21,0.750,
7578,21,28,68,85,344,21,0.750,
7579,21,28,68,85,343,21,0.750,
7580,21,28,68,85,343,21,0.750,
7581,22,28,67,85,339,20,0.786,
7582,22,28,67,85,341,20,0.786,
7583,22,28,67,85,331,19,0.786,
7584,22,28,67,85,325,18,0.786,
7585,15,26,73,88,296,18,0.577,
7586,15,26,73,88,292,18,0.577,
7587,15,25,73,89,290,18,0.600,
7588,15,25,73,89,290,18,0.600,
7589,15,25,73,89,289,18,0.600,
7590,15,26,73,88,299,18,0.577,
7591,15,27,73,87,300,18,0.556,
7592,15,27,73,87,304,18,0.556,
7593,18,27,70,87,308,19,0.667,
7594,19,28,69,86,312,19,0.679,
7595,19,28,69,86,317,18,0.679,
7596,19,28,69,86,317,18,0.679,
7597,19,28,69,86,317,18,0.679,
7598,19,28,69,86,317,18,0.679,
7599,19,28,69,86,317,18,0.679,
7600,20,28,68,86,318,19,0.714,
7601,20,28,68,86,312,18,0.714,
7602,21,28,67,86,310,19,0.750,
7603,15,28,73,86,305,18,0.536,
7604,16,28,71,85,324,17,0.571,
7605,16,26,71,87,308,17,0.615,
7606,16,27,71,86,316,18,0.593,
7607,16,27,71,86,316,18,0.593,
7608,16,27,71,86,317,18,0.593,
7609,16,28,71,85,325,19,0.571,
7610,16,28,71,85,325,19,0.571,
7611,19,28,71,85,326,20,0.679,
7612,20,28,71,85,331,20,0.714,
7613,21,28,71,85,333,20,0.750,
7614,21,28,71,85,343,20,0.750,
7615,21,28,71,85,343,21,0.750,
7616,21,28,71,85,344,21,0.750,
7617,21,28,71,85,343,21,0.750,
7618,21,28,71,85,343,21,0.750,
7619,22,28,71,85,339,20,0.786,
7620,22,28,71,85,341,20,0.786,
7621,22,28,71,85,331,19,0.786,
7622,22,28,71,85,325,18,0.786,
7623,16,26,72,88,296,19,0.615,
7624,15,26,72,88,285,19,0.577,
7625,15,26,72,87,301,19,0.577,
7626,15,24,72,88,287,19,0.625,
7627,15,24,72,89,280,19,0.625,
7628,15,25,72,88,290,19,0.600,
7629,15,26,72,87,299,19,0.577,
7630,15,26,72,88,285,19,0.577,
7631,16,28,73,85,314,20,0.571,
7632,16,28,73,85,313,20,0.571,
7633,16,27,73,85,321,20,0.593,
7634,16,28,73,85,318,20,0.571,
7635,16,28,73,85,318,20,0.571,
7636,16,29,73,84,330,20,0.552,
7637,17,29,72,83,337,20,0.586,
7638,16,30,73,84,331,20,0.533,
7639,16,26,72,88,296,19,0.615,
7640,15,26,73,88,285,19,0.577,
7641,15,26,73,87,301,19,0.577,
7642,15,24,73,88,287,19,0.625,
7643,15,24,73,89,280,19,0.625,
7644,15,25,73,88,290,19,0.600,
7645,15,26,73,87,299,19,0.577,
7646,15,26,73,88,285,19,0.577,
7647,16,28,71,85,314,20,0.571,
7648,16,28,71,85,313,20,0.571,
7649,16,27,71,85,321,20,0.593,
7650,16,28,71,85,318,20,0.571,
7651,16,28,71,85,318,20,0.571,
7652,16,29,71,84,330,20,0.552,
7653,17,29,71,83,337,20,0.586,
7654,16,30,71,84,331,20,0.533,
7655,16,27,75,77,304,18,0.593,
7656,16,27,75,76,304,18,0.593,
7657,16,27,75,75,304,18,0.593,
7658,16,27,75,76,304,18,0.593,
7659,16,27,75,77,304,18,0.593,
7660,16,27,75,78,304,18,0.593,
7661,16,27,75,79,304,18,0.593,
7662,16,27,75,78,304,18,0.593,
7663,17,27,69,78,330,21,0.630,
7664,17,27,69,77,330,21,0.630,
7665,17,27,69,76,330,21,0.630,
7666,17,27,69,77,330,21,0.630,
7667,17,27,69,78,330,21,0.630,
7668,17,27,69,79,330,21,0.630,
7669,17,27,69,80,330,21,0.630,
7670,17,27,69,79,330,21,0.630,
7671,16,27,69,77,304,18,0.593,
7672,16,27,69,76,304,18,0.593,
7673,16,27,69,75,304,18,0.593,
7674,16,27,69,76,304,18,0.593,
7675,16,27,69,77,304,18,0.593,
7676,16,27,69,78,304,18,0.593,
7677,16,27,69,79,304,18,0.593,
7678,16,27,69,78,304,18,0.593,
7679,17,27,74,78,330,21,0.630,
7680,17,27,74,77,330,21,0.630,
7681,17,27,74,76,330,21,0.630,
7682,17,27,74,77,330,21,0.630,
7683,17,27,74,78,330,21,0.630,
7684,17,27,74,79,330,21,0.630,
7685,17,27,74,80,330,21,0.630,
7686,17,27,74,79,330,21,0.630,
7687,16,26,71,88,298,17,0.615,
7688,16,28,73,85,318,20,0.571,
7689,16,26,73,88,298,17,0.615,
7690,16,28,71,85,318,20,0.571,
7691,30,37,64,74,599,16,0.811,
7692,30,38,66,74,607,25,0.789,
7693,30,37,66,74,599,16,0.811,
7694,30,38,64,74,607,25,0.789,
7695,35,36,63,65,512,20,0.972,
7696,35,36,63,64,512,20,0.972,
7697,35,36,63,63,512,20,0.972,
7698,35,36,63,64,512,20,0.972,
7699,35,36,63,65,512,20,0.972,
7700,35,36,63,66,512,20,0.972,
7701,35,36,63,67,512,20,0.972,
7702,35,36,63,66,512,20,0.972,
7703,32,32,63,67,440,26,1.000,
7704,32,32,63,66,440,26,1.000,
7705,32,32,63,65,440,26,1.000,
7706,32,32,63,66,440,26,1.000,
7707,32,32,63,67,440,26,1.000,
7708,32,32,63,68,440,26,1.000,
7709,32,32,63,69,440,26,1.000,
7710,32,32,63,68,440,26,1.000,
7711,35,36,62,65,512,20,0.972,
7712,35,36,62,64,512,20,0.972,
7713,35,36,62,63,512,20,0.972,
7714,35,36,62,64,512,20,0.972,
7715,35,36,62,65,512,20,0.972,
7716,35,36,62,66,512,20,0.972,
7717,35,36,62,67,512,20,0.972,
7718,35,36,62,66,512,20,0.972,
7719,32,32,65,67,440,26,1.000,
7720,32,32,65,66,440,26,1.000,
7721,32,32,65,65,440,26,1.000,
7722,32,32,65,66,440,26,1.000,
7723,32,32,65,67,440,26,1.000,
7724,32,32,65,68,440,26,1.000,
7725,32,32,65,69,440,26,1.000,
7726,32,32,65,68,440,26,1.000,
7727,16,37,71,76,439,16,0.432,
7728,23,37,71,76,475,17,0.622,
7729,24,37,71,76,493,17,0.649,
7730,21,37,69,76,488,16,0.568,
7731,21,36,69,77,477,16,0.583,
7732,21,36,69,77,477,16,0.583,
7733,21,37,69,76,488,16,0.568,
7734,19,37,72,76,469,16,0.514,
7735,16,39,72,74,513,15,0.410,
7736,16,40,72,73,522,15,0.400,
7737,16,40,72,73,522,15,0.400,
7738,18,38,71,75,510,16,0.474,
7739,22,37,72,76,454,16,0.595,
7740,16,37,71,76,439,16,0.432,
7741,18,37,70,76,458,24,0.486,
7742,22,37,66,76,478,24,0.595,
7743,25,37,64,76,509,24,0.676,
7744,21,36,68,77,501,22,0.583,
7745,21,36,68,77,498,21,0.583,
7746,21,36,68,77,498,21,0.583,
7747,21,36,68,77,501,22,0.583,
7748,18,37,69,76,474,24,0.486,
7749,17,38,71,75,522,24,0.447,
7750,17,39,71,74,536,23,0.436,
7751,17,39,71,74,536,23,0.436,
7752,18,37,70,76,515,24,0.486,
7753,20,37,68,76,471,24,0.541,
7754,18,37,70,76,458,24,0.486,
7755,16,37,73,76,439,16,0.432,
7756,23,37,66,76,475,17,0.622,
7757,24,37,65,76,493,17,0.649,
7758,21,37,70,76,488,16,0.568,
7759,21,36,70,77,477,16,0.583,
7760,21,36,70,77,477,16,0.583,
7761,21,37,70,76,488,16,0.568,
7762,19,37,69,76,469,16,0.514,
7763,16,39,72,74,513,15,0.410,
7764,16,40,72,73,522,15,0.400,
7765,16,40,72,73,522,15,0.400,
7766,18,38,71,75,510,16,0.474,
7767,22,37,66,76,454,16,0.595,
7768,16,37,73,76,439,16,0.432,
7769,18,37,72,76,458,24,0.486,
7770,22,37,72,76,478,24,0.595,
7771,25,37,71,76,509,24,0.676,
7772,21,36,71,77,501,22,0.583,
7773,21,36,71,77,498,21,0.583,
7774,21,36,71,77,498,21,0.583,
7775,21,36,71,77,501,22,0.583,
7776,18,37,73,76,474,24,0.486,
7777,17,38,72,75,522,24,0.447,
7778,17,39,72,74,536,23,0.436,
7779,17,39,72,74,536,23,0.436,
7780,18,37,72,76,515,24,0.486,
7781,20,37,72,76,471,24,0.541,
7782,18,37,72,76,458,24,0.486,
7783,19,37,73,76,449,18,0.514,
7784,20,36,73,77,449,17,0.556,
7785,21,36,73,77,452,19,0.583,
7786,21,35,73,78,445,18,0.600,
7787,20,35,73,78,445,18,0.571,
7788,19,36,73,77,446,17,0.528,
7789,17,36,73,77,444,16,0.472,
7790,18,37,73,76,450,17,0.486,
7791,20,35,67,78,476,19,0.571,
7792,21,34,66,79,469,19,0.618,
7793,22,33,65,80,460,21,0.667,
7794,22,33,65,80,455,20,0.667,
7795,21,33,66,80,457,20,0.636,
7796,20,34,67,79,465,20,0.588,
7797,19,35,68,78,470,19,0.543,
7798,19,35,68,78,476,19,0.543,
7799,19,37,68,76,449,18,0.514,
7800,20,36,67,77,449,17,0.556,
7801,21,36,66,77,452,19,0.583,
7802,21,35,66,78,445,18,0.600,
7803,20,35,67,78,445,18,0.571,
7804,19,36,68,77,446,17,0.528,
7805,17,36,70,77,444,16,0.472,
7806,18,37,69,76,450,17,0.486,
7807,20,35,73,78,476,19,0.571,
7808,21,34,73,79,469,19,0.618,
7809,22,33,73,80,460,21,0.667,
7810,22,33,73,80,455,20,0.667,
7811,21,33,73,80,457,20,0.636,
7812,20,34,73,79,465,20,0.588,
7813,19,35,73,78,470,19,0.543,
7814,19,35,73,78,476,19,0.543,
7815,16,37,71,76,439,16,0.432,
7816,16,37,71,76,439,16,0.432,
7817,17,37,70,76,451,18,0.459,
7818,17,37,70,76,448,17,0.459,
7819,18,40,70,73,455,22,0.450,
7820,22,44,70,69,470,24,0.500,
7821,25,47,70,66,500,24,0.532,
7822,17,47,70,66,472,24,0.362,
7823,17,49,70,64,483,24,0.347,
7824,17,41,70,72,455,23,0.415,
7825,20,45,70,68,467,23,0.444,
7826,22,48,70,65,497,23,0.458,
7827,17,44,70,69,467,23,0.386,
7828,20,46,67,67,495,23,0.435,
7829,17,37,70,76,449,20,0.459,
7830,17,37,70,76,451,18,0.459,
7831,16,37,71,76,439,16,0.432,
7832,16,37,71,76,439,16,0.432,
7833,18,37,70,76,458,24,0.486,
7834,18,37,70,76,458,21,0.486,
7835,18,37,70,76,474,19,0.486,
7836,18,37,71,76,476,19,0.486,
7837,19,40,70,73,486,25,0.475,
7838,23,43,66,70,494,25,0.535,
7839,26,46,63,67,524,24,0.565,
7840,18,46,71,67,496,25,0.391,
7841,18,49,71,64,511,25,0.367,
7842,18,42,71,71,482,25,0.429,
7843,19,45,70,68,494,25,0.422,
7844,21,47,68,66,522,24,0.447,
7845,18,44,71,69,493,24,0.409,
7846,21,47,71,66,520,24,0.447,
7847,18,37,71,76,475,22,0.486,
7848,18,37,70,76,474,19,0.486,
7849,18,37,70,76,458,21,0.486,
7850,18,37,70,76,458,24,0.486,
7851,16,37,73,76,439,16,0.432,
7852,16,37,73,76,439,16,0.432,
7853,17,37,73,76,451,18,0.459,
7854,17,37,73,76,448,17,0.459,
7855,18,40,72,73,455,22,0.450,
7856,22,44,68,69,470,24,0.500,
7857,25,47,65,66,500,24,0.532,
7858,17,47,73,66,472,24,0.362,
7859,17,49,73,64,483,24,0.347,
7860,17,41,73,72,455,23,0.415,
7861,20,45,70,68,467,23,0.444,
7862,22,48,68,65,497,23,0.458,
7863,17,44,73,69,467,23,0.386,
7864,20,46,73,67,495,23,0.435,
7865,17,37,73,76,449,20,0.459,
7866,17,37,73,76,451,18,0.459,
7867,16,37,73,76,439,16,0.432,
7868,16,37,73,76,439,16,0.432,
7869,18,37,72,76,458,24,0.486,
7870,18,37,72,76,458,21,0.486,
7871,18,37,72,76,474,19,0.486,
7872,18,37,71,76,476,19,0.486,
7873,19,40,71,73,486,25,0.475,
7874,23,43,71,70,494,25,0.535,
7875,26,46,71,67,524,24,0.565,
7876,18,46,71,67,496,25,0.391,
7877,18,49,71,64,511,25,0.367,
7878,18,42,71,71,482,25,0.429,
7879,19,45,71,68,494,25,0.422,
7880,21,47,71,66,522,24,0.447,
7881,18,44,71,69,493,24,0.409,
7882,21,47,68,66,520,24,0.447,
7883,18,37,71,76,475,22,0.486,
7884,18,37,72,76,474,19,0.486,
7885,18,37,72,76,458,21,0.486,
7886,18,37,72,76,458,24,0.486,
7887,18,36,71,76,434,17,0.500,
7888,17,37,73,76,426,16,0.459,
7889,19,38,72,75,431,17,0.500,
7890,21,38,71,76,441,16,0.553,
7891,22,38,70,76,454,17,0.579,
7892,21,35,71,76,457,16,0.600,
7893,20,36,72,75,465,17,0.556,
7894,20,36,72,76,456,16,0.556,
7895,22,38,67,76,473,24,0.579,
7896,20,37,68,76,451,24,0.541,
7897,17,38,70,75,470,24,0.447,
7898,18,37,70,75,460,24,0.486,
7899,18,36,71,76,442,24,0.500,
7900,15,35,71,76,417,24,0.429,
7901,17,35,70,76,415,24,0.486,
7902,20,36,68,75,433,24,0.556,
7903,18,36,71,76,434,17,0.500,
7904,17,37,70,76,426,16,0.459,
7905,19,38,69,75,431,17,0.500,
7906,21,38,68,76,441,16,0.553,
7907,22,38,68,76,454,17,0.579,
7908,21,35,68,76,457,16,0.600,
7909,20,36,68,75,465,17,0.556,
7910,20,36,68,76,456,16,0.556,
7911,22,38,71,76,473,24,0.579,
7912,20,37,72,76,451,24,0.541,
7913,17,38,73,75,470,24,0.447,
7914,18,37,72,75,460,24,0.486,
7915,18,36,71,76,442,24,0.500,
7916,15,35,74,76,417,24,0.429,
7917,17,35,73,76,415,24,0.486,
7918,20,36,72,75,433,24,0.556,
7919,25,31,72,65,419,22,0.806,
7920,25,31,72,64,419,22,0.806,
7921,25,31,72,63,419,22,0.806,
7922,25,31,72,64,419,22,0.806,
7923,25,31,72,65,419,22,0.806,
7924,25,31,72,66,419,22,0.806,
7925,25,31,72,67,419,22,0.806,
7926,25,31,72,66,419,22,0.806,
7927,28,38,63,68,519,28,0.737,
7928,28,38,63,67,519,28,0.737,
7929,28,38,63,66,519,28,0.737,
7930,28,38,63,67,519,28,0.737,
7931,28,38,63,68,519,28,0.737,
7932,28,38,63,69,519,28,0.737,
7933,28,38,63,70,519,28,0.737,
7934,28,38,63,69,519,28,0.737,
7935,25,31,63,65,419,22,0.806,
7936,25,31,63,64,419,22,0.806,
7937,25,31,63,63,419,22,0.806,
7938,25,31,63,64,419,22,0.806,
7939,25,31,63,65,419,22,0.806,
7940,25,31,63,66,419,22,0.806,
7941,25,31,63,67,419,22,0.806,
7942,25,31,63,66,419,22,0.806,
7943,28,38,69,68,519,28,0.737,
7944,28,38,69,67,519,28,0.737,
7945,28,38,69,66,519,28,0.737,
7946,28,38,69,67,519,28,0.737,
7947,28,38,69,68,519,28,0.737,
7948,28,38,69,69,519,28,0.737,
7949,28,38,69,70,519,28,0.737,
7950,28,38,69,69,519,28,0.737,
7951,18,37,71,76,437,17,0.486,
7952,20,37,70,76,474,24,0.541,
7953,18,37,71,76,437,17,0.486,
7954,20,37,70,76,474,24,0.541,
7955,21,29,70,81,353,20,0.724,
7956,21,30,70,80,362,26,0.700,
7957,21,29,69,81,353,20,0.724,
7958,21,30,69,80,362,26,0.700,
7959,21,29,69,69,280,24,0.724,
7960,21,29,69,68,280,24,0.724,
7961,21,29,69,67,280,24,0.724,
7962,21,29,69,68,280,24,0.724,
7963,21,29,69,69,280,24,0.724,
7964,21,29,69,70,280,24,0.724,
7965,21,29,69,71,280,24,0.724,
7966,21,29,69,70,280,24,0.724,
7967,18,30,71,69,263,27,0.600,
7968,18,30,71,68,263,27,0.600,
7969,18,30,71,67,263,27,0.600,
7970,18,30,71,68,263,27,0.600,
7971,18,30,71,69,263,27,0.600,
7972,18,30,71,70,263,27,0.600,
7973,18,30,71,71,263,27,0.600,
7974,18,30,71,70,263,27,0.600,
7975,21,29,70,69,280,24,0.724,
7976,21,29,70,68,280,24,0.724,
7977,21,29,70,67,280,24,0.724,
7978,21,29,70,68,280,24,0.724,
7979,21,29,70,69,280,24,0.724,
7980,21,29,70,70,280,24,0.724,
7981,21,29,70,71,280,24,0.724,
7982,21,29,70,70,280,24,0.724,
7983,18,30,71,69,263,27,0.600,
7984,18,30,71,68,263,27,0.600,
7985,18,30,71,67,263,27,0.600,
7986,18,30,71,68,263,27,0.600,
7987,18,30,71,69,263,27,0.600,
7988,18,30,71,70,263,27,0.600,
7989,18,30,71,71,263,27,0.600,
7990,18,30,71,70,263,27,0.600,
7991,11,34,74,79,285,21,0.324,
7992,13,34,74,79,284,22,0.382,
7993,12,34,74,79,288,22,0.353,
7994,13,35,73,78,288,21,0.371,
7995,13,36,73,77,300,21,0.361,
7996,13,35,73,78,288,21,0.371,
7997,12,34,74,79,292,22,0.353,
7998,13,34,74,79,286,22,0.382,
7999,11,35,75,79,293,24,0.314,
8000,14,35,73,79,303,24,0.400,
8001,16,35,73,79,313,24,0.457,
8002,14,36,74,78,332,25,0.389,
8003,14,37,74,77,340,25,0.378,
8004,14,36,74,78,332,25,0.389,
8005,16,35,73,79,314,24,0.457,
8006,14,35,73,79,303,24,0.400,
8007,11,34,75,79,285,21,0.324,
8008,13,34,73,79,284,22,0.382,
8009,12,34,74,79,288,22,0.353,
8010,13,35,74,78,288,21,0.371,
8011,13,36,74,77,300,21,0.361,
8012,13,35,74,78,288,21,0.371,
8013,12,34,74,79,292,22,0.353,
8014,13,34,73,79,286,22,0.382,
8015,11,35,74,79,293,24,0.314,
8016,14,35,73,79,303,24,0.400,
8017,16,35,71,79,313,24,0.457,
8018,14,36,72,78,332,25,0.389,
8019,14,37,72,77,340,25,0.378,
8020,14,36,72,78,332,25,0.389,
8021,16,35,71,79,314,24,0.457,
8022,14,35,73,79,303,24,0.400,
8023,30,18,66,98,279,21,1.667,
8024,30,18,66,98,283,22,1.667,
8025,30,18,66,98,289,22,1.667,
8026,30,18,66,98,289,22,1.667,
8027,30,18,66,98,283,22,1.667,
8028,30,18,66,98,278,20,1.667,
8029,30,18,66,98,275,20,1.667,
8030,30,18,66,98,273,19,1.667,
8031,26,21,69,95,272,23,1.238,
8032,26,22,69,94,275,23,1.182,
8033,26,23,69,93,280,25,1.130,
8034,26,23,69,93,278,24,1.130,
8035,26,22,69,94,275,24,1.182,
8036,26,21,69,95,273,24,1.238,
8037,26,21,69,95,270,23,1.238,
8038,26,21,69,95,269,23,1.238,
8039,30,18,64,98,279,21,1.667,
8040,30,18,64,98,283,22,1.667,
8041,30,18,64,98,289,22,1.667,
8042,30,18,64,98,289,22,1.667,
8043,30,18,64,98,283,22,1.667,
8044,30,18,64,98,278,20,1.667,
8045,30,18,64,98,275,20,1.667,
8046,30,18,64,98,273,19,1.667,
8047,26,21,65,95,272,23,1.238,
8048,26,22,65,94,275,23,1.182,
8049,26,23,65,93,280,25,1.130,
8050,26,23,65,93,278,24,1.130,
8051,26,22,65,94,275,24,1.182,
8052,26,21,65,95,273,24,1.238,
8053,26,21,65,95,270,23,1.238,
8054,26,21,65,95,269,23,1.238,
8055,11,34,74,79,285,21,0.324,
8056,13,34,74,79,295,22,0.382,
8057,12,34,74,79,288,21,0.353,
8058,13,34,74,79,291,21,0.382,
8059,12,34,74,79,288,21,0.353,
8060,13,34,74,79,291,21,0.382,
8061,12,34,74,79,288,21,0.353,
8062,13,34,74,79,293,22,0.382,
8063,11,34,74,79,285,21,0.324,
8064,13,35,74,78,296,21,0.371,
8065,16,34,74,79,290,21,0.471,
8066,19,35,74,78,302,21,0.543,
8067,21,34,74,79,293,22,0.618,
8068,22,35,74,78,303,22,0.629,
8069,23,34,74,79,292,22,0.676,
8070,22,35,74,78,301,21,0.629,
8071,23,34,74,79,294,22,0.676,
8072,23,35,74,78,299,22,0.657,
8073,24,34,74,79,289,22,0.706,
8074,19,35,74,78,297,21,0.543,
8075,21,34,74,79,288,22,0.618,
8076,11,35,75,79,293,23,0.314,
8077,10,35,75,79,283,23,0.286,
8078,12,35,74,79,287,23,0.343,
8079,11,35,75,79,282,22,0.314,
8080,12,35,74,79,287,23,0.343,
8081,11,35,75,79,282,22,0.314,
8082,12,35,74,79,287,23,0.343,
8083,11,35,75,79,280,22,0.314,
8084,11,34,75,80,286,25,0.324,
8085,13,35,73,79,294,26,0.371,
8086,15,34,71,80,291,26,0.441,
8087,18,35,68,79,298,27,0.514,
8088,20,35,66,79,294,26,0.571,
8089,21,35,65,79,301,27,0.600,
8090,22,34,64,80,292,26,0.647,
8091,21,35,65,79,299,27,0.600,
8092,22,35,64,79,292,26,0.629,
8093,19,35,67,79,297,27,0.543,
8094,19,34,67,80,289,26,0.559,
8095,19,34,67,80,287,26,0.559,
8096,21,35,65,79,294,24,0.600,
8097,11,34,75,79,285,21,0.324,
8098,13,34,73,79,295,22,0.382,
8099,12,34,74,79,288,21,0.353,
8100,13,34,73,79,291,21,0.382,
8101,12,34,74,79,288,21,0.353,
